originalTitle,rating,startYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,titleType,AwNmExWins,canHaveEpisodes,isAdult,numRegions,countryOfOrigin,genres,ratingMean,ReviewsTotal
O ahaireftos,"(5, 6]",1970,83,0.0,3.091042453358316,3.8501476017100584,0.0,44,movie,0.0,False,False,2,['GR'],Comedy,5.5,0.0
Kavyaarohan with Momila,"(4, 5]",2020,75,0.0,1.791759469228055,0.6931471805599453,0.0,8,tvEpisode,0.0,False,False,1,['NP'],Reality-TV,4.5,0.0
A Woman's Help,"(7, 8]",1961,30,0.0,6.0844994130751715,1.3862943611198906,0.0,23,tvEpisode,0.0,False,False,1,['US'],"Drama,Mystery",7.5,2.0794415416798357
Episode #1.3467,"(6, 7]",2007,28,0.0,2.6390573296152584,0.0,0.0,44,tvEpisode,0.0,False,False,7,['GB'],"Crime,Drama,Romance",6.5,0.0
Tørst - Framtidens forbrytelser,"(4, 5]",1999,92,0.6931471805599453,2.1972245773362196,1.0986122886681098,0.0,85,movie,0.0,False,False,1,['NO'],"Crime,Drama",4.5,0.0
Sie und Er,"(7, 8]",1992,184,0.6931471805599453,2.3978952727983707,0.0,0.0,42,tvMovie,0.0,False,False,1,['DE'],Drama,7.5,0.0
Hot Shorts: Christy Canyon,"(7, 8]",1986,71,0.0,3.044522437723423,0.0,0.0,9,video,0.0,False,True,1,['US'],"Adult,Short",7.5,0.6931471805599453
Sir Hubert Wilkins & Mary Healy and Peter Lind Hayes,"(8, 9]",1958,30,0.0,3.5553480614894135,1.791759469228055,0.0,13,tvEpisode,0.0,False,False,1,['US'],"Family,Game-Show",8.5,0.0
Pälsen,"(5, 6]",1966,25,0.0,1.791759469228055,0.6931471805599453,0.0,10,tvMovie,0.0,False,False,2,['SE'],Drama,5.5,0.0
Pryanik,"(5, 6]",1993,10,0.0,3.332204510175204,1.791759469228055,0.0,23,short,0.0,False,False,4,['RU'],"Animation,Short",5.5,0.0
Místa,"(5, 6]",2014,108,0.0,4.060443010546419,4.276666119016055,0.6931471805599453,48,movie,0.0,False,False,5,"['CZ', 'SK']",Drama,5.5,2.0794415416798357
Giger - tajunnan ydin,"(4, 5]",1992,30,0.6931471805599453,3.4657359027997265,0.6931471805599453,0.0,23,short,0.0,False,False,4,['FI'],"Documentary,Short",4.5,0.0
Sands of Time,"(8, 9]",1997,25,0.0,3.5263605246161616,0.0,0.0,21,tvEpisode,0.0,False,False,1,['GB'],"Crime,Drama",8.5,0.6931471805599453
In Character With...,"(2, 3]",2009,53,0.0,2.8903717578961645,0.0,0.0,82,tvSeries,0.0,True,False,1,['US'],Talk-Show,2.5,0.0
The Dossier Case,"(9, 10]",2012,40,0.6931471805599453,2.302585092994046,0.6931471805599453,0.0,106,short,1.791759469228055,False,False,1,['AU'],"Adventure,Comedy,Short",9.5,0.0
The Mysterious Rain Shelter! Nyasper Is Watching!!,"(7, 8]",2014,21,0.0,4.6913478822291435,1.0986122886681098,0.0,125,tvEpisode,0.0,False,False,1,['JP'],"Action,Adventure,Animation",7.5,0.0
Hoodlum Priest and the Gold Mint,"(5, 6]",1968,80,0.0,3.2188758248682006,0.6931471805599453,0.0,9,movie,0.0,False,False,2,['JP'],"Action,Crime",5.5,0.6931471805599453
Episode #2.46,"(8, 9]",1976,40,0.0,2.6390573296152584,0.0,0.0,54,tvEpisode,0.0,False,False,7,['US'],"Comedy,Romance",8.5,0.0
The Switchman,"(7, 8]",1996,40,0.0,5.877735781779639,2.0794415416798357,0.0,72,tvEpisode,0.0,False,False,1,['US'],"Action,Adventure,Crime",7.5,2.4849066497880004
Ad Fundum,"(6, 7]",1993,98,0.6931471805599453,7.274479558773871,1.3862943611198906,0.0,87,movie,0.6931471805599453,False,False,3,['BE'],Drama,6.5,2.1972245773362196
Achtunddreißig fünf,"(8, 9]",1993,28,0.0,3.258096538021482,0.0,0.0,45,tvEpisode,0.0,False,False,1,['DE'],"Comedy,Family",8.5,0.0
Hush,"(6, 7]",2007,81,0.0,1.9459101490553132,0.0,0.0,21,tvMovie,0.0,False,False,1,['AU'],Comedy,6.5,0.0
The Colour of Money,"(6, 7]",2009,53,0.0,2.4849066497880004,0.6931471805599453,0.0,20,tvSeries,0.0,True,False,1,['GB'],Game-Show,6.5,0.0
Slave,"(2, 3]",2012,110,0.0,3.6375861597263857,0.6931471805599453,0.0,79,movie,0.0,False,False,2,"['CY', 'DE']","Crime,Thriller",2.5,0.0
And Away We Go!,"(7, 8]",1989,48,0.0,4.51085950651685,0.6931471805599453,0.0,68,tvEpisode,0.0,False,False,1,['US'],"Drama,Romance",7.5,0.0
Tricky Business,"(5, 6]",1995,71,0.0,4.59511985013459,0.0,0.0,8,video,0.0,False,True,1,['US'],Adult,5.5,0.0
Mea Culpa,"(7, 8]",2018,50,0.0,4.3694478524670215,0.0,0.0,158,tvEpisode,0.0,False,False,1,"['IT', 'FR']","Drama,Mystery",7.5,0.6931471805599453
Ice Bound,"(6, 7]",2003,89,0.0,6.418364935936212,4.276666119016055,0.0,127,tvMovie,0.6931471805599453,False,False,9,"['CA', 'US']",Drama,6.5,2.833213344056216
No More Mr. Nice Guy,"(7, 8]",2018,42,0.0,5.424950017481403,1.6094379124341003,1.0986122886681098,186,tvEpisode,0.0,False,False,1,['US'],"Drama,Sci-Fi,Thriller",7.5,1.0986122886681098
"Six Man, Texas","(8, 9]",2008,71,0.6931471805599453,2.8903717578961645,0.6931471805599453,0.0,42,movie,0.0,False,False,1,['US'],Documentary,8.5,1.9459101490553132
Hanadama: Gen'ei,"(6, 7]",2016,83,0.0,3.58351893845611,0.6931471805599453,0.0,38,movie,0.0,False,False,4,['JP'],"Drama,Thriller",6.5,1.0986122886681098
State's Attorney,"(6, 7]",1932,79,0.0,6.016157159698354,3.4339872044851463,0.0,66,movie,0.0,False,False,10,['US'],Drama,6.5,2.995732273553991
Karo and Piyobupt: Ame no Hi,"(5, 6]",1993,4,0.0,2.8903717578961645,0.6931471805599453,0.0,3,short,0.0,False,False,5,['JP'],"Animation,Short",5.5,0.0
Episode #1.4,"(6, 7]",2023,43,0.0,4.07753744390572,0.6931471805599453,0.0,168,tvEpisode,0.0,False,False,7,['SE'],"Crime,Drama,Mystery",6.5,0.0
Saknys karcios,"(8, 9]",2016,17,0.0,2.8903717578961645,2.3978952727983707,0.0,23,short,1.0986122886681098,False,False,2,['LT'],"Drama,Short",8.5,0.0
Mary & Adam,"(6, 7]",2018,41,0.0,3.6109179126442243,0.6931471805599453,0.0,41,tvEpisode,0.0,False,False,1,['US'],"Reality-TV,Romance",6.5,0.0
Hallucination musicale,"(6, 7]",1906,6,0.0,2.5649493574615367,0.0,0.0,2,short,0.0,False,False,2,['FR'],Short,6.5,0.0
Gamma Level: Radioactive,"(8, 9]",1996,25,0.0,2.70805020110221,0.6931471805599453,0.0,60,tvEpisode,0.0,False,False,1,['AU'],"Action,Adventure,Family",8.5,1.0986122886681098
Le magicien,"(6, 7]",1898,1,0.0,6.927557906278317,2.0794415416798357,0.0,3,short,0.0,False,False,7,['FR'],"Fantasy,Horror,Short",6.5,2.5649493574615367
New Roles,"(9, 10]",2020,40,0.0,3.784189633918261,0.6931471805599453,0.0,49,tvEpisode,0.0,False,False,1,['IN'],Drama,9.5,0.0
David Lomas Investigates,"(9, 10]",2020,53,0.0,3.091042453358316,1.3862943611198906,0.0,9,tvSeries,0.0,True,False,2,['NZ'],Reality-TV,9.5,0.6931471805599453
Una leyenda de amor,"(7, 8]",1982,101,0.0,2.772588722239781,1.0986122886681098,0.0,37,movie,0.6931471805599453,False,False,1,['MX'],"Drama,Romance",7.5,0.0
Les p'tites têtes,"(3, 4]",1982,77,0.0,3.332204510175204,0.6931471805599453,0.0,55,movie,0.0,False,False,2,['FR'],Comedy,3.5,0.0
Throne for a Loss,"(5, 6]",1966,6,0.0,2.5649493574615367,0.0,0.0,11,short,0.0,False,False,1,['US'],"Animation,Short",5.5,0.0
Falling for You,"(9, 10]",2016,40,0.0,2.5649493574615367,0.6931471805599453,0.0,127,tvEpisode,0.0,False,False,1,['CA'],"Family,Music",9.5,0.0
Defund,"(5, 6]",2021,14,0.6931471805599453,2.995732273553991,1.9459101490553132,0.0,21,short,1.3862943611198906,False,False,1,['CA'],Short,5.5,1.0986122886681098
His Favorite Pastime,"(4, 5]",1914,16,0.0,7.134093721192866,2.3978952727983707,0.0,19,short,0.0,False,False,16,['US'],"Comedy,Short",4.5,3.091042453358316
I sette del gruppo selvaggio,"(4, 5]",1975,92,0.0,4.248495242049359,0.6931471805599453,0.0,45,movie,0.0,False,False,9,['IT'],Western,4.5,1.6094379124341003
La caperucita roja,"(5, 6]",1960,85,0.0,4.9344739331306915,1.0986122886681098,0.0,66,movie,0.0,False,False,5,['MX'],"Drama,Fantasy",5.5,2.3978952727983707
Vingt et une nuits avec Pattie,"(6, 7]",2015,92,1.3862943611198906,6.523562306149512,1.3862943611198906,0.6931471805599453,88,movie,1.6094379124341003,False,False,15,['FR'],"Comedy,Drama,Mystery",6.5,3.295836866004329
"Duck! Rabbit, Duck!","(8, 9]",1953,7,0.0,8.200837258379849,2.772588722239781,0.0,17,short,0.0,False,False,12,['US'],"Adventure,Animation,Comedy",8.5,3.332204510175204
Ganz feine Leute,"(6, 7]",1980,24,0.0,3.367295829986474,0.0,0.0,3,tvEpisode,0.0,False,False,1,['JP'],"Adventure,Animation,Comedy",6.5,0.0
My So-Called Life: My So-Called Life Story,"(9, 10]",2007,24,0.0,2.8903717578961645,0.0,0.0,30,video,0.0,False,False,1,['US'],"Documentary,Short",9.5,0.0
Now You See It,"(7, 8]",2017,3,0.0,3.8066624897703196,0.6931471805599453,0.0,7,short,0.0,False,False,2,['GB'],"Animation,Short",7.5,0.0
Rose,"(6, 7]",2014,92,0.0,2.9444389791664403,0.6931471805599453,0.6931471805599453,18,movie,0.0,False,False,1,['IN'],"Drama,Romance",6.5,0.0
The Sins of the Fathers,"(8, 9]",1970,40,0.0,4.290459441148391,2.4849066497880004,0.0,42,tvEpisode,0.0,False,False,1,['US'],Western,8.5,1.9459101490553132
Dao,"(6, 7]",1995,105,0.6931471805599453,8.201111644442758,2.772588722239781,0.0,111,movie,1.0986122886681098,False,False,19,"['HK', 'CN']",Action,6.5,4.02535169073515
JFK: The Final Evidence,"(7, 8]",2023,129,0.0,3.4965075614664802,1.791759469228055,0.0,20,tvMiniSeries,0.0,True,False,2,['GB'],"Action,Crime,Documentary",7.5,0.0
Colours,"(6, 7]",2003,20,0.6931471805599453,3.4657359027997265,1.0986122886681098,0.0,31,short,0.0,False,False,1,['ES'],"Comedy,Short",6.5,0.6931471805599453
You Never Left,"(7, 8]",2010,8,0.0,2.70805020110221,1.791759469228055,0.0,27,short,0.0,False,False,1,['US'],Short,7.5,0.0
Histoire de rire,"(6, 7]",1941,92,0.0,2.8903717578961645,0.6931471805599453,0.0,23,movie,0.0,False,False,11,['FR'],Comedy,6.5,0.6931471805599453
In His Father's House,"(7, 8]",1981,49,0.0,4.454347296253507,0.6931471805599453,0.0,85,tvEpisode,0.0,False,False,1,['US'],"Drama,Romance",7.5,0.6931471805599453
Disco,"(7, 8]",2013,29,0.0,2.3978952727983707,0.0,0.0,66,short,0.0,False,False,2,['FI'],"Documentary,Short",7.5,0.0
Heaven Scent,"(6, 7]",1997,40,0.0,4.804021044733257,1.3862943611198906,0.0,111,tvEpisode,0.0,False,False,1,['US'],"Drama,Romance",6.5,1.0986122886681098
Soft Like Me,"(6, 7]",1996,26,0.0,4.110873864173311,1.0986122886681098,0.0,20,short,0.0,False,False,2,['CA'],Short,6.5,1.0986122886681098
Candid Candid Camera Volume 6,"(4, 5]",1987,60,0.0,3.871201010907891,1.9459101490553132,0.0,11,video,0.0,False,False,1,['US'],"Comedy,Reality-TV",4.5,0.0
The vow of obedience (An obedient hostage),"(8, 9]",2022,13,0.0,2.0794415416798357,0.6931471805599453,0.0,3,short,0.0,False,False,1,['RU'],"Drama,Short",8.5,0.0
Wake up! Kabigon!,"(7, 8]",1998,22,0.0,6.313548046277095,1.0986122886681098,0.0,39,tvEpisode,0.0,False,False,1,['JP'],"Action,Adventure,Animation",7.5,0.0
1647: Imaginary Friends,"(7, 8]",1992,28,0.0,2.6390573296152584,0.6931471805599453,0.0,24,tvEpisode,0.0,False,False,1,['US'],"Family,Fantasy,Music",7.5,0.0
The Diplomat,"(7, 8]",2023,50,1.3862943611198906,11.030816865301732,4.143134726391533,1.791759469228055,678,tvSeries,3.1354942159291497,True,False,24,"['GB', 'US']","Comedy,Drama,Thriller",7.5,6.19644412779452
Don't Shoot Me Close-up,"(8, 9]",2017,11,0.0,2.1972245773362196,1.0986122886681098,0.0,7,short,0.0,False,False,1,['AZ'],"Comedy,Drama,Short",8.5,0.0
Pillow Talk,"(7, 8]",1988,47,0.0,4.624972813284271,1.0986122886681098,0.0,72,tvEpisode,0.0,False,False,1,['US'],"Drama,Romance",7.5,0.6931471805599453
The Uninvited,"(3, 4]",2008,97,0.0,7.029087564149662,0.6931471805599453,0.6931471805599453,45,movie,0.0,False,False,3,['US'],"Horror,Thriller",3.5,3.091042453358316
Fallout: The Wastes,"(7, 8]",2011,12,0.0,2.833213344056216,1.0986122886681098,0.0,25,short,0.0,False,False,1,['US'],"Action,Short",7.5,0.0
Japan: The Future,"(7, 8]",2008,46,0.0,3.2188758248682006,1.0986122886681098,0.0,18,tvEpisode,0.0,False,False,1,['CA'],"Adventure,Documentary",7.5,0.0
Christmas Is,"(4, 5]",1970,30,0.0,4.912654885736052,1.3862943611198906,0.0,39,tvMovie,0.0,False,False,1,['US'],"Animation,Family",4.5,2.302585092994046
Hae-pi Too-ge-deo,"(7, 8]",1999,65,0.0,3.8501476017100584,3.044522437723423,0.0,10,tvSeries,0.0,True,False,5,['KR'],"Comedy,Drama,Romance",7.5,1.0986122886681098
Home Is Where the Hart Is,"(4, 5]",1987,94,0.0,5.062595033026967,1.0986122886681098,0.0,97,movie,0.0,False,False,8,['CA'],Comedy,4.5,1.3862943611198906
Manila,"(6, 7]",2006,6,0.6931471805599453,3.4965075614664802,0.6931471805599453,0.0,10,short,0.0,False,False,1,['IT'],Short,6.5,0.0
Episode #3.8,"(5, 6]",1997,40,0.0,2.0794415416798357,0.0,0.0,4,tvEpisode,0.0,False,False,7,['GB'],"Comedy,Talk-Show",5.5,0.0
"The Forbidden City, Pekin","(3, 4]",1901,13,0.0,3.7376696182833684,0.6931471805599453,0.0,2,short,0.0,False,False,2,['US'],"Documentary,Short",3.5,0.6931471805599453
The Punished,"(8, 9]",2012,94,0.0,2.6390573296152584,0.6931471805599453,0.0,64,movie,0.0,False,False,2,['US'],Thriller,8.5,0.0
Post Telefonic Suspendat Temporar,"(6, 7]",2002,14,0.0,1.791759469228055,0.0,0.0,3,short,0.0,False,False,4,['RO'],Short,6.5,0.0
The Incorrigible Dukane,"(6, 7]",1915,40,0.0,3.4011973816621555,1.0986122886681098,0.0,17,short,0.0,False,False,1,['US'],"Comedy,Romance,Short",6.5,1.3862943611198906
Facing Fearful Odds,"(7, 8]",1974,51,0.0,4.48863636973214,1.0986122886681098,0.0,40,tvEpisode,0.0,False,False,1,['GB'],Drama,7.5,1.3862943611198906
Dokunmayin Sabanima,"(7, 8]",1979,92,0.0,8.340933226000878,1.9459101490553132,0.0,51,movie,0.0,False,False,1,['TR'],"Comedy,Romance",7.5,0.0
When Flanders Failed,"(8, 9]",1991,30,0.0,8.328209491748732,1.791759469228055,0.0,163,tvEpisode,0.0,False,False,1,['US'],"Animation,Comedy",8.5,2.0794415416798357
Unsere deutschen Kleinstädter,"(8, 9]",1964,90,0.0,2.5649493574615367,0.0,0.0,18,tvMovie,0.0,False,False,1,['XWG'],Comedy,8.5,0.0
Der Fangschuß,"(6, 7]",1976,92,1.0986122886681098,7.275172319452771,2.3978952727983707,0.0,42,movie,1.0986122886681098,False,False,20,"['FR', 'XWG']","Drama,War",6.5,3.1780538303479458
Maldoror,"(6, 7]",1977,100,0.0,3.044522437723423,1.0986122886681098,0.0,22,movie,0.0,False,False,1,['IT'],"Drama,Romance",6.5,0.0
Ikke Uten Min Søster,"(5, 6]",2021,40,0.0,2.833213344056216,0.0,0.0,92,tvEpisode,0.0,False,False,1,['NO'],"Comedy,Drama",5.5,0.0
Predator: Dark Ages,"(6, 7]",2015,27,0.0,7.959625305098115,2.833213344056216,0.0,247,short,0.0,False,False,5,['GB'],"Action,Horror,Sci-Fi",6.5,3.7612001156935624
Haven: Origins,"(6, 7]",2014,53,0.0,2.995732273553991,1.791759469228055,0.0,81,tvSeries,0.0,True,False,3,['US'],Drama,6.5,0.0
Mimara,"(7, 8]",1991,30,0.0,2.772588722239781,0.0,0.0,8,short,0.0,False,False,1,['HR'],Short,7.5,0.0
El Banat Ayza Eih,"(5, 6]",1980,92,0.0,4.564348191467836,1.3862943611198906,0.0,19,movie,0.0,False,False,1,['EG'],"Comedy,Romance",5.5,0.0
Sundaranga Jaana,"(7, 8]",2016,92,0.0,4.04305126783455,3.5553480614894135,0.6931471805599453,18,movie,0.0,False,False,1,['IN'],Comedy,7.5,0.0
Angels Around Me,"(2, 3]",2013,93,0.6931471805599453,4.6913478822291435,2.1972245773362196,0.6931471805599453,79,movie,0.0,False,False,3,['US'],Action,2.5,0.6931471805599453
Hyper Show,"(6, 7]",1983,40,0.0,2.302585092994046,0.0,0.0,54,tvEpisode,0.0,False,False,1,['JP'],"Action,Adventure,Animation",6.5,0.0
Tangier,"(7, 8]",2014,40,0.0,5.472270673671475,1.0986122886681098,0.0,200,tvEpisode,0.0,False,False,1,['US'],"Drama,History,War",7.5,1.6094379124341003
The Best Laid Plans,"(8, 9]",1996,50,0.0,3.6375861597263857,1.0986122886681098,0.0,80,tvEpisode,0.0,False,False,1,['GB'],"Comedy,Crime,Drama",8.5,0.0
Dr. Henry Lee: The Modern Day Charlie Chan,"(5, 6]",2007,71,0.0,2.302585092994046,0.0,0.0,9,video,0.0,False,False,1,['US'],"Documentary,Short",5.5,0.6931471805599453
Opie and the Carnival,"(7, 8]",1965,30,0.0,5.713732805509369,2.4849066497880004,0.0,40,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family",7.5,1.6094379124341003
Pink Lips,"(4, 5]",2012,71,0.0,2.1972245773362196,0.0,0.0,25,video,0.0,False,True,1,['US'],Adult,4.5,0.6931471805599453
Insatiable,"(6, 7]",1980,77,0.0,6.520621127558696,0.0,0.0,43,movie,0.0,False,True,8,['US'],"Adult,Drama",6.5,3.332204510175204
Blondie,"(5, 6]",1985,90,0.0,2.3978952727983707,0.0,0.0,24,movie,0.0,False,True,1,['US'],Adult,5.5,0.6931471805599453
Three Wishes,"(5, 6]",1989,35,0.0,3.828641396489095,2.1972245773362196,0.0,85,video,0.0,False,False,1,['US'],"Family,Fantasy,Short",5.5,0.6931471805599453
Meet the Shannons,"(7, 8]",2011,44,0.0,4.852030263919617,0.6931471805599453,0.0,180,tvEpisode,0.0,False,False,1,['US'],"Crime,Drama,Mystery",7.5,0.6931471805599453
La fiera,"(7, 8]",1983,53,1.0986122886681098,3.970291913552122,1.3862943611198906,0.0,64,tvSeries,0.0,True,False,6,['MX'],"Drama,Romance",7.5,0.0
Drive Thru History,"(9, 10]",2005,53,0.0,5.0106352940962555,3.6888794541139363,0.0,48,tvSeries,0.0,True,False,1,['US'],"Documentary,Family,History",9.5,1.791759469228055
Roast-Beef and Movies,"(3, 4]",1934,16,0.0,5.602118820879701,1.6094379124341003,0.0,18,short,0.0,False,False,1,['US'],"Comedy,Music,Short",3.5,2.70805020110221
La Cucaracha,"(5, 6]",1998,95,0.6931471805599453,6.025865973825314,2.3978952727983707,0.0,191,movie,0.0,False,False,10,['US'],"Comedy,Crime,Drama",5.5,3.295836866004329
Hokm al kawi,"(7, 8]",1951,103,0.0,3.091042453358316,1.0986122886681098,0.0,10,movie,0.0,False,False,2,['EG'],Drama,7.5,0.0
Lulu's Curls,"(8, 9]",2009,13,0.0,1.791759469228055,0.6931471805599453,0.0,24,short,0.0,False,False,1,['US'],"Comedy,Short",8.5,0.0
Shrinks Across the Sea,"(7, 8]",1975,40,0.0,4.6443908991413725,0.0,0.0,46,tvEpisode,0.0,False,False,1,['US'],Comedy,7.5,0.6931471805599453
Rondaus,"(6, 7]",1994,72,0.0,2.1972245773362196,0.0,0.0,44,movie,0.0,False,False,1,['FI'],Drama,6.5,0.0
S.O.B.,"(7, 8]",2009,45,0.0,8.069655306886165,1.6094379124341003,0.0,146,tvEpisode,0.0,False,False,1,['US'],"Action,Crime,Drama",7.5,1.791759469228055
The Hurricane Heist,"(5, 6]",2018,103,0.0,10.030604667595593,3.9318256327243257,3.9512437185814275,649,movie,0.0,False,False,41,"['GB', 'US']","Action,Adventure,Crime",5.5,5.910796644040527
The Grandmothers,"(8, 9]",1971,25,0.0,4.709530201312334,3.332204510175204,0.0,30,tvEpisode,0.0,False,False,1,['US'],"Crime,Drama",8.5,1.0986122886681098
I Want to Be Him,"(7, 8]",2021,49,0.0,7.804659297056102,1.791759469228055,0.0,236,tvEpisode,0.0,False,False,1,['US'],"Drama,Western",7.5,3.295836866004329
Verine John,"(5, 6]",1974,18,0.0,2.4849066497880004,2.302585092994046,0.0,6,short,0.0,False,False,1,['SUHH'],"Animation,Short",5.5,0.0
Fei zi ying xiong lian meng,"(4, 5]",2018,78,0.0,2.6390573296152584,2.833213344056216,0.0,37,movie,0.0,False,False,4,"['CN', 'TW']","Action,Comedy,Fantasy",4.5,0.0
Baggage,"(6, 7]",2007,22,0.0,5.062595033026967,1.0986122886681098,0.0,93,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family",6.5,0.0
On Angel Wings,"(4, 5]",2014,28,0.0,3.8501476017100584,1.791759469228055,0.6931471805599453,48,tvMovie,0.0,False,False,5,['GB'],"Animation,Family",4.5,1.0986122886681098
Mozg Sovietskoi Rossii,"(5, 6]",1919,14,0.0,3.2188758248682006,0.6931471805599453,0.0,6,short,0.0,False,False,5,['RU'],"Documentary,Short",5.5,0.0
Episode #2.3,"(6, 7]",1987,40,0.0,2.70805020110221,0.0,0.0,39,tvEpisode,0.0,False,False,7,['GB'],Comedy,6.5,0.6931471805599453
La noche de Santa Isabel,"(8, 9]",2007,69,0.0,4.2626798770413155,0.6931471805599453,0.0,167,tvEpisode,0.0,False,False,1,['ES'],"Drama,Mystery,Thriller",8.5,0.0
The Absence of War,"(7, 8]",1995,90,0.0,3.5553480614894135,2.1972245773362196,0.0,55,tvEpisode,0.0,False,False,1,['GB'],Drama,7.5,0.6931471805599453
Trollstemt - Norsk folkemusikk,"(8, 9]",2023,39,0.0,2.302585092994046,0.6931471805599453,0.0,54,tvSeries,0.0,True,False,1,['NO'],"Documentary,Music",8.5,0.0
Crab Day,"(7, 8]",2023,13,1.3862943611198906,4.406719247264253,1.6094379124341003,0.0,11,short,0.6931471805599453,False,False,1,['GB'],"Animation,Short",7.5,1.3862943611198906
La Reina de Indias y el Conquistador,"(6, 7]",2020,50,0.0,5.424950017481403,3.970291913552122,0.6931471805599453,154,tvSeries,0.6931471805599453,True,False,17,['CO'],"Drama,History",6.5,3.2188758248682006
Saat Saheliyan,"(5, 6]",2010,92,0.0,3.1354942159291497,0.6931471805599453,0.0,19,movie,0.0,False,False,1,['IN'],"Action,Comedy,Drama",5.5,0.0
Vision Shorts,"(9, 10]",2010,81,0.0,3.1354942159291497,0.6931471805599453,0.0,6,tvMovie,0.0,False,False,1,['GB'],Documentary,9.5,1.3862943611198906
The Jacaranda,"(8, 9]",2022,71,0.0,1.791759469228055,1.0986122886681098,0.0,12,video,0.0,False,False,1,['GB'],"Music,Short",8.5,0.0
Together Alone,"(7, 8]",1991,87,1.3862943611198906,4.867534450455582,1.0986122886681098,0.0,9,movie,0.0,False,False,4,['US'],Drama,7.5,1.9459101490553132
Humanoids from Atlantis,"(4, 5]",1992,45,0.0,4.700480365792417,1.3862943611198906,0.0,32,movie,0.0,False,False,2,['US'],"Action,Comedy,Sci-Fi",4.5,1.6094379124341003
Dnes naposled,"(8, 9]",1958,99,0.0,4.718498871295094,4.31748811353631,0.0,59,movie,0.0,False,False,4,['CSHH'],Drama,8.5,0.6931471805599453
Gold Rush: The Legend of Porcupine Creek,"(5, 6]",2020,81,0.0,2.1972245773362196,0.6931471805599453,0.0,7,tvMovie,0.0,False,False,1,['US'],Documentary,5.5,0.0
Alike Princesses: Part 1,"(8, 9]",2003,40,0.0,4.406719247264253,1.791759469228055,0.0,14,tvEpisode,0.0,False,False,1,['JP'],"Action,Animation,Comedy",8.5,0.0
To Kill a Billionaire,"(6, 7]",1993,45,0.0,3.6109179126442243,0.0,0.0,82,tvEpisode,0.0,False,False,1,['US'],"Action,Adventure,Crime",6.5,0.0
Episode #1.2,"(7, 8]",2014,59,0.0,3.7376696182833684,0.6931471805599453,0.0,120,tvEpisode,0.0,False,False,7,['GB'],"Comedy,Drama",7.5,0.0
My Nephew Emmett,"(6, 7]",2017,20,1.9459101490553132,6.628041376179533,1.791759469228055,0.0,34,short,0.6931471805599453,False,False,4,['US'],"Drama,History,Short",6.5,3.332204510175204
Jack Stone: End of the Line,"(7, 8]",2019,64,0.0,3.871201010907891,2.5649493574615367,0.0,20,movie,0.0,False,False,2,['FI'],"Action,Thriller",7.5,0.0
Divorce,"(6, 7]",1963,30,0.0,5.5093883366279774,1.6094379124341003,0.0,38,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family",6.5,1.0986122886681098
Udalaazham,"(6, 7]",2018,92,0.0,3.295836866004329,1.3862943611198906,0.6931471805599453,43,movie,0.6931471805599453,False,False,1,['IN'],"Drama,Thriller",6.5,1.0986122886681098
Perfect School: Part 2,"(7, 8]",1997,22,0.0,6.415096959171596,1.6094379124341003,0.0,60,tvEpisode,0.0,False,False,1,['CA'],"Adventure,Comedy,Drama",7.5,0.6931471805599453
My Girlfriend's Abroad,"(6, 7]",2006,82,0.0,3.044522437723423,0.0,0.0,29,movie,0.0,False,False,2,['US'],Comedy,6.5,0.0
Hot Tight Asses 13,"(6, 7]",1995,71,0.0,4.605170185988092,0.0,0.0,11,video,0.0,False,True,2,['US'],Adult,6.5,0.0
Intimate Sessions,"(6, 7]",1998,25,0.0,4.454347296253507,0.6931471805599453,0.0,170,tvSeries,0.0,True,False,15,['US'],Drama,6.5,0.6931471805599453
Juanita,"(5, 6]",2019,92,0.6931471805599453,7.864419904994565,1.9459101490553132,0.6931471805599453,181,movie,1.0986122886681098,False,False,14,['US'],Drama,5.5,4.418840607796598
45 Minutes from Hollywood,"(5, 6]",1926,21,0.0,6.4692503167957724,2.4849066497880004,0.0,32,short,0.0,False,False,7,['US'],"Comedy,Short",5.5,2.9444389791664403
Scandinavia Cruise: Girl of the Midnight Sun/There'll Be Some Changes Made/Too Many Isaacs/Mr. Smith Goes to Stockholm: Part 2,"(6, 7]",1985,60,0.0,4.3694478524670215,1.0986122886681098,0.0,90,tvEpisode,0.0,False,False,1,['US'],"Comedy,Drama,Romance",6.5,0.6931471805599453
Danger Fetish,"(9, 10]",2015,71,0.0,2.0794415416798357,0.0,0.0,8,video,0.0,False,False,1,['US'],"Comedy,Short",9.5,0.0
Jättiläinen,"(6, 7]",2016,97,1.0986122886681098,6.962243464266207,1.6094379124341003,0.0,140,movie,2.1972245773362196,False,False,8,['FI'],Drama,6.5,2.0794415416798357
Static,"(6, 7]",1985,92,0.6931471805599453,6.61338421837956,2.1972245773362196,0.0,70,movie,1.3862943611198906,False,False,5,['US'],"Comedy,Drama",6.5,3.5263605246161616
All Too Human,"(5, 6]",2018,96,0.0,3.8918202981106265,2.833213344056216,0.6931471805599453,138,movie,0.0,False,False,6,['US'],Drama,5.5,1.6094379124341003
